batch_item_no,candidate_id,question_id,difficulty,category,source_file,source_record_id,split,refusal_expected,is_hallucination,has_citation,response_time_ms,question,context,generated_answer,lawyer_decision,lawyer_comment,corrected_answer,reviewer_name
30,2c5b533246fda27f,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:514:tpl:1,train_pending_review,,,,,TBK m.514'e göre temel kural nedir?,"[Kaynak: TBK m.514] Başlık: Vekilin sözleşmenin sona erdiğini öğrenmeden önce
yaptığı işlerden, vekâlet veren ya da mirasçıları sözleşme devam ediyormuş gibi sorumludur. İKİNCİ AYIRIM Kredi Mektubu ve Kredi Emri A. Kredi mektubu","TBK m.514 metnine göre: ""yaptığı işlerden, vekâlet veren ya da mirasçıları sözleşme devam ediyormuş gibi sorumludur."" [Kaynak: TBK m.514]",REVISE,,"TBK m.514 metnine göre: ""Vekilin sözleşmenin sona erdiğini öğrenmeden önce yaptığı işlerden, vekâlet veren ya da mirasçıları sözleşme devam ediyormuş gibi sorumludur."" [Kaynak: TBK m.514]",
31,2c5b8541205e171e,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:448:tpl:1,train_pending_review,,,,,TBK m.448'e göre temel kural nedir?,"[Kaynak: TBK m.448] Başlık: I. Tanımı / Pazarlamacılık sözleşmesi, pazarlamacının sürekli
olarak, bir ticari işletme sahibi işveren hesabına ve işletmesinin dışında, her türlü işlemin yapılmasına aracılık etmeyi veya yazılı anlaşma varsa, bu anlaşmada belirtilen işlemleri yapmayı, işletme sahibi işverenin de buna karşılık ücret ödemeyi üstlendiği sözleşmedir.","TBK m.448 metnine göre: ""olarak, bir ticari işletme sahibi işveren hesabına ve işletmesinin dışında, her türlü işlemin yapılmasına aracılık etmeyi veya yazılı anlaşma varsa, bu anlaşmada belirtilen işlemleri yapmayı, işletme sahibi işverenin de buna karşılık ücret ödemeyi üstlendiği sözleşmedir."" [Kaynak: TBK m.448]",REVISE,,"TBK m.448 metnine göre: ""Pazarlamacılık sözleşmesi, pazarlamacının sürekli olarak, bir ticari işletme sahibi işveren hesabına ve işletmesinin dışında, her türlü işlemin yapılmasına aracılık etmeyi veya yazılı anlaşma varsa, bu anlaşmada belirtilen işlemleri yapmayı, işletme sahibi işverenin de buna karşılık ücret ödemeyi üstlendiği sözleşmedir."" [Kaynak: TBK m.448]",
32,2c7406464c1c4e52,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:21:tpl:3,train_pending_review,,,,,TBK m.21 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.21] Başlık: 1. Yazılmamış sayılma / Karşı tarafın menfaatine aykırı genel işlem koşullarının
sözleşmenin kapsamına girmesi, sözleşmenin yapılması sırasında düzenleyenin karşı tarafa, bu koşulların varlığı hakkında açıkça bilgi verip, bunların içeriğini öğrenme imkânı sağlamasına ve karşı tarafın da bu koşulları kabul etmesine bağlıdır. Aksi takdirde, genel işlem koşulları yazılmamış sayılır. Sözleşmenin niteliğine ve işin özelliğine yabancı olan genel işlem koşulları da yazılmamış sayılır.","Özet: ""sözleşmenin kapsamına girmesi, sözleşmenin yapılması sırasında düzenleyenin karşı tarafa, bu koşulların varlığı hakkında açıkça bilgi verip, bunların içeriğini öğrenme imkânı sağlamasına ve karşı tarafın da bu koşulları kabul etmesine bağlıdır."" [Kaynak: TBK m.21]",REVISE,,"Özet: ""Karşı tarafın menfaatine aykırı genel işlem koşullarının sözleşmenin kapsamına girmesi, sözleşmenin yapılması sırasında düzenleyenin karşı tarafa, bu koşulların varlığı hakkında açıkça bilgi verip, bunların içeriğini öğrenme imkânı sağlamasına ve karşı tarafın da bu koşulları kabul etmesine bağlıdır. Aksi takdirde, genel işlem koşulları yazılmamış sayılır. Sözleşmenin niteliğine ve işin özelliğine yabancı olan genel işlem koşulları da yazılmamış sayılır."" [Kaynak: TBK m.21]",
33,2c7fd7cc373a5183,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:464:tpl:2,train_pending_review,,,,,TBK m.464 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.464] Başlık: 2. Malzeme ve iş / ­-
Malzeme ve iş araçları işveren tarafından sağlanmışsa, işçi bunları gereken özeni göstererek kullanmak, bundan dolayı hesap vermek, ayrıca kalan malzeme ile iş araçlarını da işverene teslim etmekle yükümlüdür. İşçi işi görürken, kendisine teslim edilen malzemenin veya iş araçlarının bozuk olduğunu belirlerse, durumu hemen işverene bildirir ve işe devam etmeden önce, onun talimatını bekler. İşçi, kendisine teslim edilen malzeme veya iş araçlarını kendi kusuruyla kullanılmaz hâle getirirse, işverene karşı onun kullanılmaz hâle geldiği gündeki rayiç bedeli kadar sorumludur. IV. İşverenin özel borçları","Madde metni şu kuralı içerir: ""Malzeme ve iş araçları işveren tarafından sağlanmışsa, işçi bunları gereken özeni göstererek kullanmak, bundan dolayı hesap vermek, ayrıca kalan malzeme ile iş araçlarını da işverene teslim etmekle yükümlüdür."" [Kaynak: TBK m.464]",REVISE,,"Madde metni şu kuralı içerir: ""­- Malzeme ve iş araçları işveren tarafından sağlanmışsa, işçi bunları gereken özeni göstererek kullanmak, bundan dolayı hesap vermek, ayrıca kalan malzeme ile iş araçlarını da işverene teslim etmekle yükümlüdür. İşçi işi görürken, kendisine teslim edilen malzemenin veya iş araçlarının bozuk olduğunu belirlerse, durumu hemen işverene bildirir ve işe devam etmeden önce, onun talimatını bekler. İşçi, kendisine teslim edilen malzeme veya iş araçlarını kendi kusuruyla kullanılmaz hâle getirirse, işverene karşı onun kullanılmaz hâle geldiği gündeki rayiç bedeli kadar sorumludur."" [Kaynak: TBK m.464]",
34,2cadf9a2d24a837a,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:539:tpl:3,train_pending_review,,,,,TBK m.539 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.539] Başlık: 2. Komisyon ücreti / Komisyoncu, ücretinin ödenmesini kendisine verilen işi
yapınca isteyebileceği gibi, işin yapılmaması vekâlet verene yükletilebilen bir sebepten kaynaklanması hâlinde de isteyebilir. Komisyoncu, başka sebeplerle işin yapılamaması durumunda, ancak emeğinin yerel âdete göre belirlenecek karşılığını isteyebilir. b. Kaybedilmesi","Özet: ""yapınca isteyebileceği gibi, işin yapılmaması vekâlet verene yükletilebilen bir sebepten kaynaklanması hâlinde de isteyebilir."" [Kaynak: TBK m.539]",REVISE,,"Özet: ""Komisyoncu, ücretinin ödenmesini kendisine verilen işi yapınca isteyebileceği gibi, işin yapılmaması vekâlet verene yükletilebilen bir sebepten kaynaklanması hâlinde de isteyebilir. Komisyoncu, başka sebeplerle işin yapılamaması durumunda, ancak emeğinin yerel âdete göre belirlenecek karşılığını isteyebilir."" [Kaynak: TBK m.539]",
35,2ce3bc79f59e275b,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:344:tpl:2,train_pending_review,,,,,TBK m.344 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.344] Başlık: Tarafların yenilenen kira dönemlerinde uygulanacak
kira bedeline ilişkin anlaşmaları, bir önceki kira yılında tüketici fiyat endeksindeki oniki aylık ortalamalara göre değişim oranını geçmemek koşuluyla geçerlidir. Bu kural, bir yıldan daha uzun süreli kira sözleşmelerinde de uygulanır. Taraflarca bu konuda bir anlaşma yapılmamışsa, kira bedeli, bir önceki kira yılının tüketici fiyat endeksindeki oniki aylık ortalamalara göre değişim oranını geçmemek koşuluyla hâkim tarafından, kiralananın durumu göz önüne alınarak hakkaniyete göre belirlenir. Taraflarca bu konuda bir anlaşma yapılıp yapılmadığına bakılmaksızın, beş yıldan uzun süreli veya beş yıldan sonra yenilenen kira sözleşmelerinde ve bundan sonraki her beş yılın sonunda, yeni kira yılında uygulanacak kira bedeli, hâkim tarafından tüketici fiyat endeksindeki oniki aylık ortalamalara göre değişim oranı, kiralananın durumu ve emsal kira bedelleri göz önünde tutularak hakkaniyete uygun biçimde belirlenir. Her beş yıldan sonraki kira yılında bu biçimde belirlenen kira bedeli, önceki fıkralarda yer alan ilkelere göre değiştirilebilir. Sözleşmede kira bedeli yabancı para olarak kararlaştırılmışsa 20/2/1930 tarihli ve 1567 sayılı Türk Parasının Kıymetini Koruma Hakkında Kanun hükümleri saklı kalmak şartıyla, beş yıl geçmedikçe kira bedelinde değişiklik yapılamaz. Ancak, bu Kanunun, “Aşırı ifa güçlüğü” başlıklı 138 inci maddesi hükmü saklıdır. Beş yıl geçtikten sonra kira bedelinin belirlenmesinde, yabancı paranın değerindeki değişiklikler de göz önünde tutularak üçüncü fıkra hükmü uygulanır.","Madde metni şu kuralı içerir: ""kira bedeline ilişkin anlaşmaları, bir önceki kira yılında tüketici fiyat endeksindeki oniki aylık ortalamalara göre değişim oranını geçmemek koşuluyla geçerlidir."" [Kaynak: TBK m.344]",REVISE,,"Madde metni şu kuralı içerir: ""Tarafların yenilenen kira dönemlerinde uygulanacak kira bedeline ilişkin anlaşmaları, bir önceki kira yılında tüketici fiyat endeksindeki oniki aylık ortalamalara göre değişim oranını geçmemek koşuluyla geçerlidir. Bu kural, bir yıldan daha uzun süreli kira sözleşmelerinde de uygulanır. Taraflarca bu konuda bir anlaşma yapılmamışsa, kira bedeli, bir önceki kira yılının tüketici fiyat endeksindeki oniki aylık ortalamalara göre değişim oranını geçmemek koşuluyla hâkim tarafından, kiralananın durumu göz önüne alınarak hakkaniyete göre belirlenir. Taraflarca bu konuda bir anlaşma yapılıp yapılmadığına bakılmaksızın, beş yıldan uzun süreli veya beş yıldan sonra yenilenen kira sözleşmelerinde ve bundan sonraki her beş yılın sonunda, yeni kira yılında uygulanacak kira bedeli, hâkim tarafından tüketici fiyat endeksindeki oniki aylık ortalamalara göre değişim oranı, kiralananın durumu ve emsal kira bedelleri göz önünde tutularak hakkaniyete uygun biçimde belirlenir. Her beş yıldan sonraki kira yılında bu biçimde belirlenen kira bedeli, önceki fıkralarda yer alan ilkelere göre değiştirilebilir. Sözleşmede kira bedeli yabancı para olarak kararlaştırılmışsa 20/2/1930 tarihli ve 1567 sayılı Türk Parasının Kıymetini Koruma Hakkında Kanun hükümleri saklı kalmak şartıyla, beş yıl geçmedikçe kira bedelinde değişiklik yapılamaz. Ancak, bu Kanunun, “Aşırı ifa güçlüğü” başlıklı 138 inci maddesi hükmü saklıdır. Beş yıl geçtikten sonra kira bedelinin belirlenmesinde, yabancı paranın değerindeki değişiklikler de göz önünde tutularak üçüncü fıkra hükmü uygulanır."" [Kaynak: TBK m.344]",
36,2cff4f6281972508,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:327:tpl:3,train_pending_review,,,,,TBK m.327 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.327] Başlık: I. Sürenin geçmesi / Açık veya örtülü biçimde bir süre belirlenmişse, kira
sözleşmesi bu sürenin sonunda kendiliğinden sona erer. Taraflar, bu durumda, açık bir anlaşma olmaksızın kira ilişkisini sürdürürlerse, kira sözleşmesi belirsiz süreli sözleşmeye dönüşür. II. Belirsiz süreli kira sözleşmelerinde fesih bildirimi","Özet: ""sözleşmesi bu sürenin sonunda kendiliğinden sona erer. Taraflar, bu durumda, açık bir anlaşma olmaksızın kira ilişkisini sürdürürlerse, kira sözleşmesi belirsiz süreli sözleşmeye dönüşür."" [Kaynak: TBK m.327]",REVISE,,"Özet: ""Açık veya örtülü biçimde bir süre belirlenmişse, kira sözleşmesi bu sürenin sonunda kendiliğinden sona erer. Taraflar, bu durumda, açık bir anlaşma olmaksızın kira ilişkisini sürdürürlerse, kira sözleşmesi belirsiz süreli sözleşmeye dönüşür."" [Kaynak: TBK m.327]",
37,2d0de6078e5a34b9,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:582:tpl:2,train_pending_review,,,,,TBK m.582 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.582] Başlık: I. Asıl borç / Kefalet sözleşmesi, mevcut ve geçerli bir borç için
yapılabilir. Ancak, gelecekte doğacak veya koşula bağlı bir borç için de, bu borç doğduğunda veya koşul gerçekleştiğinde hüküm ifade etmek üzere kefalet sözleşmesi kurulabilir. Yanılma veya ehliyetsizlik sebebiyle borçlunun sorumlu olmadığı bir borç için kişisel güvence veren kişi, yükümlülük altına girdiği sırada, sözleşmeyi sakatlayan eksikliği biliyorsa, kefaletle ilgili kanun hükümlerine göre sorumlu olur. Aynı kural, borçlu yönünden zamanaşımına uğramış bir borca kefil olan kişi hakkında da uygulanır. Kanundan aksi anlaşılmadıkça kefil, bu bölümde kendisine tanınan haklardan önceden feragat edemez.","Madde metni şu kuralı içerir: ""yapılabilir. Ancak, gelecekte doğacak veya koşula bağlı bir borç için de, bu borç doğduğunda veya koşul gerçekleştiğinde hüküm ifade etmek üzere kefalet sözleşmesi kurulabilir."" [Kaynak: TBK m.582]",REVISE,,"Madde metni şu kuralı içerir: ""Kefalet sözleşmesi, mevcut ve geçerli bir borç için yapılabilir. Ancak, gelecekte doğacak veya koşula bağlı bir borç için de, bu borç doğduğunda veya koşul gerçekleştiğinde hüküm ifade etmek üzere kefalet sözleşmesi kurulabilir. Yanılma veya ehliyetsizlik sebebiyle borçlunun sorumlu olmadığı bir borç için kişisel güvence veren kişi, yükümlülük altına girdiği sırada, sözleşmeyi sakatlayan eksikliği biliyorsa, kefaletle ilgili kanun hükümlerine göre sorumlu olur. Aynı kural, borçlu yönünden zamanaşımına uğramış bir borca kefil olan kişi hakkında da uygulanır. Kanundan aksi anlaşılmadıkça kefil, bu bölümde kendisine tanınan haklardan önceden feragat edemez."" [Kaynak: TBK m.582]",
38,2d2ebc9234d2603c,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:635:tpl:4,train_pending_review,,,,,TBK m.635 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.635] Başlık: Ortaklık sıfatının sona erdiği tarihte, ortaklığın
malvarlığı, borçlarını karşılamaya yetmezse, çıkan veya çıkarılan ortak, payına düşen borç tutarını, zarara katılmaya ilişkin düzenlemeler çerçevesinde diğer ortaklara ödemekle yükümlüdür. d. Tamamlanmamış işler","Doğrudan metin dayanağı: ""malvarlığı, borçlarını karşılamaya yetmezse, çıkan veya çıkarılan ortak, payına düşen borç tutarını, zarara katılmaya ilişkin düzenlemeler çerçevesinde diğer ortaklara ödemekle yükümlüdür."" [Kaynak: TBK m.635]",REVISE,,"Doğrudan metin dayanağı: ""Ortaklık sıfatının sona erdiği tarihte, ortaklığın malvarlığı, borçlarını karşılamaya yetmezse, çıkan veya çıkarılan ortak, payına düşen borç tutarını, zarara katılmaya ilişkin düzenlemeler çerçevesinde diğer ortaklara ödemekle yükümlüdür."" [Kaynak: TBK m.635]",
39,2d4896c4d86cb757,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:222:tpl:4,train_pending_review,,,,,TBK m.222 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.222] Başlık: 3. Alıcının bildiği / Satıcı, satış sözleşmesinin kurulduğu sırada alıcı
tarafından bilinen ayıplardan sorumlu değildir. Satıcı, alıcının satılanı yeterince gözden geçirmekle görebileceği ayıplardan da, ancak böyle bir ayıbın bulunmadığını ayrıca üstlenmişse sorumlu olur.","Doğrudan metin dayanağı: ""tarafından bilinen ayıplardan sorumlu değildir. Satıcı, alıcının satılanı yeterince gözden geçirmekle görebileceği ayıplardan da, ancak böyle bir ayıbın bulunmadığını ayrıca üstlenmişse sorumlu olur."" [Kaynak: TBK m.222]",REVISE,,"Doğrudan metin dayanağı: ""Satıcı, satış sözleşmesinin kurulduğu sırada alıcı tarafından bilinen ayıplardan sorumlu değildir. Satıcı, alıcının satılanı yeterince gözden geçirmekle görebileceği ayıplardan da, ancak böyle bir ayıbın bulunmadığını ayrıca üstlenmişse sorumlu olur."" [Kaynak: TBK m.222]",
40,2d5b2287a83d0cea,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:649:tpl:1,train_pending_review,,,,,TBK m.649'e göre temel kural nedir?,"[Kaynak: TBK m.649]
Bu Kanun hükümlerini Bakanlar Kurulu yürütür.","TBK m.649 metnine göre: ""Bu Kanun hükümlerini Bakanlar Kurulu yürütür."" [Kaynak: TBK m.649]",REVISE,,"TBK m.649 metnine göre: ""Bu Kanun hükümlerini Bakanlar Kurulu yürütür."" [Kaynak: TBK m.649]",
41,2d6a5bb561cd3bd1,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:408:tpl:4,train_pending_review,,,,,TBK m.408 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.408] Başlık: İşveren, işgörme ediminin yerine getirilmesini
kusuruyla engellerse veya edimi kabulde temerrüde düşerse, işçiye ücretini ödemekle yükümlü olup, işçiden bu edimini daha sonra yerine getirmesini isteyemez. Ancak, işçinin bu engelleme sebebiyle yapmaktan kurtul duğu giderler ile başka bir iş yaparak kazandığı veya kazanmaktan bilerek kaçındığı yararlar ücretinden indirilir. b. İşçinin çalışmayı durdurması hâlinde","Doğrudan metin dayanağı: ""kusuruyla engellerse veya edimi kabulde temerrüde düşerse, işçiye ücretini ödemekle yükümlü olup, işçiden bu edimini daha sonra yerine getirmesini isteyemez."" [Kaynak: TBK m.408]",REVISE,,"Doğrudan metin dayanağı: ""İşveren, işgörme ediminin yerine getirilmesini kusuruyla engellerse veya edimi kabulde temerrüde düşerse, işçiye ücretini ödemekle yükümlü olup, işçiden bu edimini daha sonra yerine getirmesini isteyemez. Ancak, işçinin bu engelleme sebebiyle yapmaktan kurtul duğu giderler ile başka bir iş yaparak kazandığı veya kazanmaktan bilerek kaçındığı yararlar ücretinden indirilir."" [Kaynak: TBK m.408]",
42,2d6e86e568ca46e4,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:597:tpl:1,train_pending_review,,,,,TBK m.597'e göre temel kural nedir?,"[Kaynak: TBK m.597] Başlık: Borcu tamamen veya kısmen ödeyen kefil, durumu borçluya
bildirmek zorundadır. Kefil, bu bildirimde bulunmazsa ve ödemeyi bilmeyen veya bilmesi gerekmeyen borçlu da alacaklıya ifada bulunursa, rücu hakkını kaybeder. Kefilin, alacaklıya karşı sebepsiz zenginleşmeden doğan dava hakkı saklıdır. D. Sona ermesi","TBK m.597 metnine göre: ""bildirmek zorundadır. Kefil, bu bildirimde bulunmazsa ve ödemeyi bilmeyen veya bilmesi gerekmeyen borçlu da alacaklıya ifada bulunursa, rücu hakkını kaybeder."" [Kaynak: TBK m.597]",REVISE,,"TBK m.597 metnine göre: ""Borcu tamamen veya kısmen ödeyen kefil, durumu borçluya bildirmek zorundadır. Kefil, bu bildirimde bulunmazsa ve ödemeyi bilmeyen veya bilmesi gerekmeyen borçlu da alacaklıya ifada bulunursa, rücu hakkını kaybeder. Kefilin, alacaklıya karşı sebepsiz zenginleşmeden doğan dava hakkı saklıdır."" [Kaynak: TBK m.597]",
43,2d750493f10cb713,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:548:tpl:4,train_pending_review,,,,,TBK m.548 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.548] Başlık: II. Temsil yetkisinin kapsamı / Ticari temsilci, iyiniyetli üçüncü kişilere karşı,
işletme sahibi adına kambiyo taahhüdünde bulunmaya ve onun adına işletmenin amacına giren her türlü işlemleri yapmaya yetkili sayılır. Ticari temsilci, açıkça yetkili kılınmadıkça, taşınmazları devredemez veya bir hak ile sınırlandıramaz.","Doğrudan metin dayanağı: ""işletme sahibi adına kambiyo taahhüdünde bulunmaya ve onun adına işletmenin amacına giren her türlü işlemleri yapmaya yetkili sayılır."" [Kaynak: TBK m.548]",REVISE,,"Doğrudan metin dayanağı: ""Ticari temsilci, iyiniyetli üçüncü kişilere karşı, işletme sahibi adına kambiyo taahhüdünde bulunmaya ve onun adına işletmenin amacına giren her türlü işlemleri yapmaya yetkili sayılır. Ticari temsilci, açıkça yetkili kılınmadıkça, taşınmazları devredemez veya bir hak ile sınırlandıramaz."" [Kaynak: TBK m.548]",
44,2da3a101536fae7b,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:549:tpl:4,train_pending_review,,,,,TBK m.549 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.549] Başlık: III. Temsil yetkisinin sınırlandırılması / Temsil yetkisi, bir şubenin işleriyle
sınırlandırılabilir. Temsil yetkisi, birden çok kişinin birlikte imza atmaları koşuluyla da sınırlandırılabilir. Bu durumda, diğerlerinin katılımı olmaksızın temsilcilerden birinin imza atmış olması, işletme sahibini bağlamaz. Temsil yetkisine ilişkin yukarıdaki sınırlamalar, ticaret siciline tescil edilmedikçe, iyiniyetli üçüncü kişilere karşı hüküm doğurmaz. Temsil yetkisine ilişkin diğer sınırlamalar, tescil edilmiş olsalar bile, iyiniyetli üçüncü kişilere karşı ileri sürülemez.","Doğrudan metin dayanağı: ""sınırlandırılabilir. Temsil yetkisi, birden çok kişinin birlikte imza atmaları koşuluyla da sınırlandırılabilir."" [Kaynak: TBK m.549]",REVISE,,"Doğrudan metin dayanağı: ""Temsil yetkisi, bir şubenin işleriyle sınırlandırılabilir. Temsil yetkisi, birden çok kişinin birlikte imza atmaları koşuluyla da sınırlandırılabilir. Bu durumda, diğerlerinin katılımı olmaksızın temsilcilerden birinin imza atmış olması, işletme sahibini bağlamaz. Temsil yetkisine ilişkin yukarıdaki sınırlamalar, ticaret siciline tescil edilmedikçe, iyiniyetli üçüncü kişilere karşı hüküm doğurmaz. Temsil yetkisine ilişkin diğer sınırlamalar, tescil edilmiş olsalar bile, iyiniyetli üçüncü kişilere karşı ileri sürülemez."" [Kaynak: TBK m.549]",
45,2dc5296a824619dc,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:251:tpl:2,train_pending_review,,,,,TBK m.251 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.251] Başlık: 1. Satıcının yanında / Deneme veya gözden geçirme satıcının yanında yapılmak
gerekip de alıcı, satılanı sözleşme veya âdete göre gerekli süre içinde kabul edip etmediğini açıklamazsa, satıcı sözleşmeyle bağlılıktan kurtulur. Böyle bir süre belirlenmemişse, satıcı uygun bir süre geçtikten sonra, satılanı kabul edip etmediğini bildirmesi için alıcıya ihtarda bulunabilir; bu ihtara hemen cevap verilmezse satıcı, sözleşmeyle bağlılıktan kurtulur.","Madde metni şu kuralı içerir: ""gerekip de alıcı, satılanı sözleşme veya âdete göre gerekli süre içinde kabul edip etmediğini açıklamazsa, satıcı sözleşmeyle bağlılıktan kurtulur."" [Kaynak: TBK m.251]",REVISE,,"Madde metni şu kuralı içerir: ""Deneme veya gözden geçirme satıcının yanında yapılmak gerekip de alıcı, satılanı sözleşme veya âdete göre gerekli süre içinde kabul edip etmediğini açıklamazsa, satıcı sözleşmeyle bağlılıktan kurtulur. Böyle bir süre belirlenmemişse, satıcı uygun bir süre geçtikten sonra, satılanı kabul edip etmediğini bildirmesi için alıcıya ihtarda bulunabilir; bu ihtara hemen cevap verilmezse satıcı, sözleşmeyle bağlılıktan kurtulur."" [Kaynak: TBK m.251]",
46,2dcacd2a86542abc,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:509:tpl:2,train_pending_review,,,,,TBK m.509 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.509] Başlık: 4. Edinilen hakların / Vekilin, kendi adına ve vekâlet veren hesabına gördüğü
işlerden doğan üçüncü kişilerdeki alacağı, vekâlet verenin vekile karşı bütün borçlarını ifa ettiği anda, kendiliğinden vekâlet verene geçer. Vekilin iflası hâlinde vekâlet veren, bu alacağın kendisine geçmiş olduğunu iflas masasına karşı da ileri sürebilir. Vekâlet veren, vekilin kendi adına ve vekâlet veren hesabına edinmiş olduğu taşınır eşyanın iflas masasından ayrılarak kendisine verilmesini isteyebilir. Vekilin sahip olduğu hapis hakkından iflas masası da yararlanır.","Madde metni şu kuralı içerir: ""işlerden doğan üçüncü kişilerdeki alacağı, vekâlet verenin vekile karşı bütün borçlarını ifa ettiği anda, kendiliğinden vekâlet verene geçer."" [Kaynak: TBK m.509]",REVISE,,"Madde metni şu kuralı içerir: ""Vekilin, kendi adına ve vekâlet veren hesabına gördüğü işlerden doğan üçüncü kişilerdeki alacağı, vekâlet verenin vekile karşı bütün borçlarını ifa ettiği anda, kendiliğinden vekâlet verene geçer. Vekilin iflası hâlinde vekâlet veren, bu alacağın kendisine geçmiş olduğunu iflas masasına karşı da ileri sürebilir. Vekâlet veren, vekilin kendi adına ve vekâlet veren hesabına edinmiş olduğu taşınır eşyanın iflas masasından ayrılarak kendisine verilmesini isteyebilir. Vekilin sahip olduğu hapis hakkından iflas masası da yararlanır."" [Kaynak: TBK m.509]",
47,2e05de5b16016da3,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:141:tpl:1,train_pending_review,,,,,TBK m.141'e göre temel kural nedir?,"[Kaynak: TBK m.141] Başlık: 3. Üçüncü kişi yararına / Üçüncü kişi yararına borçlanan kişi, bu borcu ile
sözleşmenin diğer tarafından olan alacağını takas edemez.","TBK m.141 metnine göre: ""sözleşmenin diğer tarafından olan alacağını takas edemez."" [Kaynak: TBK m.141]",REVISE,,"TBK m.141 metnine göre: ""Üçüncü kişi yararına borçlanan kişi, bu borcu ile sözleşmenin diğer tarafından olan alacağını takas edemez."" [Kaynak: TBK m.141]",
48,2e0c4f0a0fe4bb97,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:625:tpl:1,train_pending_review,,,,,TBK m.625'e göre temel kural nedir?,"[Kaynak: TBK m.625] Başlık: IV. Ortaklığın yönetimi / Yönetim, sözleşme veya kararla yalnızca bir veya birden
çok ortağa ya da üçüncü bir kişiye bırakılmış olmadıkça, bütün ortaklar ortaklığı yönetme hakkına sahiptir. Ortaklık, ortakların tümü veya birkaçı tarafından yönetilmekte ise, bunlardan her biri, diğerleri katılmaksızın işlem yapabilir; ancak ortaklığı yönetmeye yetkili olan her ortak, tamamlanmasından önce işleme itiraz etmek suretiyle, bu işlemin yapılmasını engelleyebilir. Ortaklığa genel yetkili bir temsilci atanması ve ortaklığın olağan dışı işlerinin yürütülmesi için, bütün ortakların oybirliği gereklidir. Ancak, gecikmesinde sakınca olan hâllerde, bu konuda yönetici ortaklardan her biri yetkilidir. V. Ortaklar arasındaki sorumluluk","TBK m.625 metnine göre: ""çok ortağa ya da üçüncü bir kişiye bırakılmış olmadıkça, bütün ortaklar ortaklığı yönetme hakkına sahiptir."" [Kaynak: TBK m.625]",REVISE,,"TBK m.625 metnine göre: ""Yönetim, sözleşme veya kararla yalnızca bir veya birden çok ortağa ya da üçüncü bir kişiye bırakılmış olmadıkça, bütün ortaklar ortaklığı yönetme hakkına sahiptir. Ortaklık, ortakların tümü veya birkaçı tarafından yönetilmekte ise, bunlardan her biri, diğerleri katılmaksızın işlem yapabilir; ancak ortaklığı yönetmeye yetkili olan her ortak, tamamlanmasından önce işleme itiraz etmek suretiyle, bu işlemin yapılmasını engelleyebilir. Ortaklığa genel yetkili bir temsilci atanması ve ortaklığın olağan dışı işlerinin yürütülmesi için, bütün ortakların oybirliği gereklidir. Ancak, gecikmesinde sakınca olan hâllerde, bu konuda yönetici ortaklardan her biri yetkilidir."" [Kaynak: TBK m.625]",
