batch_item_no,candidate_id,question_id,difficulty,category,source_file,source_record_id,split,refusal_expected,is_hallucination,has_citation,response_time_ms,question,context,generated_answer,lawyer_decision,lawyer_comment,corrected_answer,reviewer_name
31,4c23b7cade1dcc2f,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:270:tpl:3,train_pending_review,,,,,TBK m.270 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.270] Başlık: Ön ödemeleri ifa borcu, beş yılın geçmesiyle sona erer.
Ödeme süresi bir yıldan daha uzun veya belirsiz olan sözleşmelerde alıcı, sekiz yıl geçtiği hâlde satılanın devri isteminde bulunmazsa, satıcı kendisini uyararak üç aylık süre tanır. Alıcı bu süre içinde kayıtsız kalırsa satıcı, alıcıya sözleşmeden cayma hâlinde tanınan haklara sahip olur. c. Alıcının temerrüdü","Özet: ""Ödeme süresi bir yıldan daha uzun veya belirsiz olan sözleşmelerde alıcı, sekiz yıl geçtiği hâlde satılanın devri isteminde bulunmazsa, satıcı kendisini uyararak üç aylık süre tanır."" [Kaynak: TBK m.270]",REVISE,,"Özet: Ön ödemeleri ifa borcu, beş yılın geçmesiyle sona erer. Ödeme süresi bir yıldan daha uzun veya belirsiz olan sözleşmelerde alıcı, sekiz yıl geçtiği hâlde satılanın devri isteminde bulunmazsa, satıcı kendisini uyararak üç aylık süre tanır. Alıcı bu süre içinde kayıtsız kalırsa satıcı, alıcıya sözleşmeden cayma hâlinde tanınan haklara sahip olur. [Kaynak: TBK m.270]",
32,4c28308c9f63e8a1,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:323:tpl:1,train_pending_review,,,,,TBK m.323'e göre temel kural nedir?,"[Kaynak: TBK m.323] Başlık: III. Kira ilişkisinin devri / Kiracı, kiraya verenin yazılı rızasını almadıkça, kira
ilişkisini başkasına devredemez. Kiraya veren, işyeri kiralarında haklı sebep olmadıkça bu rızayı vermekten kaçınamaz. Kiraya verenin yazılı rızasıyla kira ilişkisi kendisine devredilen kişi, kira sözleşmesinde kiracının yerine geçer ve devreden kiracı, kiraya verene karşı borçlarından kurtulur. İşyeri kiralarında devreden kiracı, kira sözleşmesinin bitimine kadar ve en fazla iki yıl süreyle devralanla birlikte müteselsilen sorumlu olur. IV. Kiralananın kullanılmaması","TBK m.323 metnine göre: ""ilişkisini başkasına devredemez. Kiraya veren, işyeri kiralarında haklı sebep olmadıkça bu rızayı vermekten kaçınamaz."" [Kaynak: TBK m.323]",REVISE,,"TBK m.323 metnine göre: ""Kiracı, kiraya verenin yazılı rızasını almadıkça, kira ilişkisini başkasına devredemez. Kiraya veren, işyeri kiralarında haklı sebep olmadıkça bu rızayı vermekten kaçınamaz. Kiraya verenin yazılı rızasıyla kira ilişkisi kendisine devredilen kişi, kira sözleşmesinde kiracının yerine geçer ve devreden kiracı, kiraya verene karşı borçlarından kurtulur. İşyeri kiralarında devreden kiracı, kira sözleşmesinin bitimine kadar ve en fazla iki yıl süreyle devralanla birlikte müteselsilen sorumlu olur."" [Kaynak: TBK m.323]",
33,4c5c1f23155ee89d,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:304:tpl:1,train_pending_review,,,,,TBK m.304'e göre temel kural nedir?,"[Kaynak: TBK m.304] Başlık: 1. Kiralananın teslim / Kiralananın önemli ayıplarla teslimi hâlinde kiracı,
borçlunun temerrüdüne veya kiraya verenin kiralananın sonradan ayıplı duruma gelmesinden doğan sorumluluğuna ilişkin hükümlere başvurabilir. Kiralananın önemli olmayan ayıplarla tesliminde ise kiracı, kiralananda sonradan ortaya çıkan ayıplardan dolayı kiraya verenin sorumluluğuna ilişkin hükümlere başvurabilir.","TBK m.304 metnine göre: ""borçlunun temerrüdüne veya kiraya verenin kiralananın sonradan ayıplı duruma gelmesinden doğan sorumluluğuna ilişkin hükümlere başvurabilir."" [Kaynak: TBK m.304]",REVISE,,"TBK m.304 metnine göre: ""Kiralananın önemli ayıplarla teslimi hâlinde kiracı, borçlunun temerrüdüne veya kiraya verenin kiralananın sonradan ayıplı duruma gelmesinden doğan sorumluluğuna ilişkin hükümlere başvurabilir. Kiralananın önemli olmayan ayıplarla tesliminde ise kiracı, kiralananda sonradan ortaya çıkan ayıplardan dolayı kiraya verenin sorumluluğuna ilişkin hükümlere başvurabilir."" [Kaynak: TBK m.304]",
34,4c73a0fbb42b7d9f,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:309:tpl:1,train_pending_review,,,,,TBK m.309'e göre temel kural nedir?,"[Kaynak: TBK m.309] Başlık: 1. Zapttan sorumluluk / Bir üçüncü kişinin kiralananda kiracının hakkıyla
bağdaşmayan bir hak ileri sürmesi durumunda kiraya veren, kiracının bildirimi üzerine davayı üstlenmek ve kiracının uğradığı her türlü zararı gidermekle yükümlüdür. 2. Üçüncü kişinin sözleşmenin kurulmasından sonra üstün hak sahibi olması a. Kiralananın el değiştirmesi","TBK m.309 metnine göre: ""bağdaşmayan bir hak ileri sürmesi durumunda kiraya veren, kiracının bildirimi üzerine davayı üstlenmek ve kiracının uğradığı her türlü zararı gidermekle yükümlüdür."" [Kaynak: TBK m.309]",REVISE,,"TBK m.309 metnine göre: ""Bir üçüncü kişinin kiralananda kiracının hakkıyla bağdaşmayan bir hak ileri sürmesi durumunda kiraya veren, kiracının bildirimi üzerine davayı üstlenmek ve kiracının uğradığı her türlü zararı gidermekle yükümlüdür."" [Kaynak: TBK m.309]",
35,4c8c0ccf23bf6662,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:219:tpl:4,train_pending_review,,,,,TBK m.219 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.219] Başlık: 1. Konusu / Satıcı, alıcıya karşı herhangi bir surette bildirdiği
niteliklerin satılanda bulunmaması sebebiyle sorumlu olduğu gibi, nitelik veya niteliği etkileyen niceliğine aykırı olan, kullanım amacı bakımından değerini ve alıcının ondan beklediği faydaları ortadan kaldıran veya önemli ölçüde azaltan maddi, hukuki ya da ekonomik ayıpların bulunmasından da sorumlu olur. Satıcı, bu ayıpların varlığını bilmese bile onlardan sorumludur. b. Hayvan satışında","Doğrudan metin dayanağı: ""niteliklerin satılanda bulunmaması sebebiyle sorumlu olduğu gibi, nitelik veya niteliği etkileyen niceliğine aykırı olan, kullanım amacı bakımından değerini ve alıcının ondan beklediği faydaları ortadan kaldıran veya önemli ölçüde azaltan maddi, hukuki ya da ekonomik ayıpların bulunmasından da sorumlu olur."" [Kaynak: TBK m.219]",REVISE,,"Doğrudan metin dayanağı: ""Satıcı, alıcıya karşı herhangi bir surette bildirdiği niteliklerin satılanda bulunmaması sebebiyle sorumlu olduğu gibi, nitelik veya niteliği etkileyen niceliğine aykırı olan, kullanım amacı bakımından değerini ve alıcının ondan beklediği faydaları ortadan kaldıran veya önemli ölçüde azaltan maddi, hukuki ya da ekonomik ayıpların bulunmasından da sorumlu olur. Satıcı, bu ayıpların varlığını bilmese bile onlardan sorumludur."" [Kaynak: TBK m.219]",
36,4c93b41c5cfe9096,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:558:tpl:2,train_pending_review,,,,,TBK m.558 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.558] Başlık: Havale ödeyicisi, havale alıcısının istemesine
karşın ifadan kaçınır veya havale konusunu ifa etmeyeceğini önceden açıklarsa havale alıcısı, durumu gecikmeksizin havale edene bildirmekle yükümlüdür; bildirmezse, bu yüzden havale edenin uğrayacağı zarardan sorumlu olur. C. Geri alma","Madde metni şu kuralı içerir: ""karşın ifadan kaçınır veya havale konusunu ifa etmeyeceğini önceden açıklarsa havale alıcısı, durumu gecikmeksizin havale edene bildirmekle yükümlüdür; bildirmezse, bu yüzden havale edenin uğrayacağı zarardan sorumlu olur."" [Kaynak: TBK m.558]",REVISE,,"Madde metni şu kuralı içerir: Havale ödeyicisi, havale alıcısının istemesine karşın ifadan kaçınır veya havale konusunu ifa etmeyeceğini önceden açıklarsa havale alıcısı, durumu gecikmeksizin havale edene bildirmekle yükümlüdür; bildirmezse, bu yüzden havale edenin uğrayacağı zarardan sorumlu olur. [Kaynak: TBK m.558]",
37,4c9e841da57ccf21,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:179:tpl:3,train_pending_review,,,,,TBK m.179 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.179] Başlık: 1. Cezanın sözleşmenin / Bir sözleşmenin hiç veya gereği gibi ifa edilmemesi
durumu için bir ceza kararlaştırılmışsa, aksi sözleşmeden anlaşılmadıkça alacaklı, ya borcun ya da cezanın ifasını isteyebilir. Ceza, borcun belirlenen zaman veya yerde ifa edilmemesi durumu için kararlaştırılmışsa alacaklı, hakkından açıkça feragat etmiş veya ifayı çekincesiz olarak kabul etmiş olmadıkça, asıl borçla birlikte cezanın ifasını da isteyebilir. Borçlunun, kararlaştırılan cezayı ifa ederek sözleşmeyi, dönme veya fesih suretiyle sona erdirmeye yetkili olduğunu ispat etme hakkı saklıdır.","Özet: ""durumu için bir ceza kararlaştırılmışsa, aksi sözleşmeden anlaşılmadıkça alacaklı, ya borcun ya da cezanın ifasını isteyebilir."" [Kaynak: TBK m.179]",REVISE,,"Özet: Bir sözleşmenin hiç veya gereği gibi ifa edilmemesi durumu için bir ceza kararlaştırılmışsa, aksi sözleşmeden anlaşılmadıkça alacaklı, ya borcun ya da cezanın ifasını isteyebilir. Ceza, borcun belirlenen zaman veya yerde ifa edilmemesi durumu için kararlaştırılmışsa alacaklı, hakkından açıkça feragat etmiş veya ifayı çekincesiz olarak kabul etmiş olmadıkça, asıl borçla birlikte cezanın ifasını da isteyebilir. Borçlunun, kararlaştırılan cezayı ifa ederek sözleşmeyi, dönme veya fesih suretiyle sona erdirmeye yetkili olduğunu ispat etme hakkı saklıdır. [Kaynak: TBK m.179]",
38,4ce3c472f1ba1e11,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:135:tpl:1,train_pending_review,,,,,TBK m.135'e göre temel kural nedir?,"[Kaynak: TBK m.135] Başlık: D. Birleşme / Alacaklı ve borçlu sıfatlarının aynı kişide
birleşmesiyle borç sona erer. Ancak, üçüncü kişilerin alacak üzerinde önceden mevcut olan hakları birleşmeden etkilenmez. Birleşme geçmişe etkili olarak ortadan kalkarsa, borç varlığını sürdürür. Taşınmaz rehni ve kıymetli evraka ilişkin özel hükümler saklıdır. E. İfa imkânsızlığı","TBK m.135 metnine göre: ""birleşmesiyle borç sona erer. Ancak, üçüncü kişilerin alacak üzerinde önceden mevcut olan hakları birleşmeden etkilenmez."" [Kaynak: TBK m.135]",REVISE,,"TBK m.135 metnine göre: ""Alacaklı ve borçlu sıfatlarının aynı kişide birleşmesiyle borç sona erer. Ancak, üçüncü kişilerin alacak üzerinde önceden mevcut olan hakları birleşmeden etkilenmez. Birleşme geçmişe etkili olarak ortadan kalkarsa, borç varlığını sürdürür. Taşınmaz rehni ve kıymetli evraka ilişkin özel hükümler saklıdır."" [Kaynak: TBK m.135]",
39,4ced8a8bf42cc628,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:252:tpl:3,train_pending_review,,,,,TBK m.252 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.252] Başlık: 2. Alıcının yanında / Satılan, denenmeksizin veya gözden geçirilmeksizin
alıcıya verilmişse, sözleşme veya âdete göre gereken süre içinde veya böyle bir süre yoksa, satıcının ihtarı üzerine alıcı, satılanı beğenmediğini hemen bildirmez veya onu geri vermezse, beğenme koşulu gerçekleşmiş olur. Alıcının, herhangi bir çekince belirtmeksizin satış bedelinin tamamını veya bir kısmını ödemesiyle ya da satılanı deneme veya gözden geçirme amacını aşacak biçimde kullanmasıyla da beğenme koşulu gerçekleşmiş olur. C. Kısmi ödemeli satışlar I. Taksitle satış","Özet: ""alıcıya verilmişse, sözleşme veya âdete göre gereken süre içinde veya böyle bir süre yoksa, satıcının ihtarı üzerine alıcı, satılanı beğenmediğini hemen bildirmez veya onu geri vermezse, beğenme koşulu gerçekleşmiş olur."" [Kaynak: TBK m.252]",REVISE,,"Özet: Satılan, denenmeksizin veya gözden geçirilmeksizin alıcıya verilmişse, sözleşme veya âdete göre gereken süre içinde veya böyle bir süre yoksa, satıcının ihtarı üzerine alıcı, satılanı beğenmediğini hemen bildirmez veya onu geri vermezse, beğenme koşulu gerçekleşmiş olur. Alıcının, herhangi bir çekince belirtmeksizin satış bedelinin tamamını veya bir kısmını ödemesiyle ya da satılanı deneme veya gözden geçirme amacını aşacak biçimde kullanmasıyla da beğenme koşulu gerçekleşmiş olur. [Kaynak: TBK m.252]",
40,4cf8c56e7fc2ca92,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:157:tpl:3,train_pending_review,,,,,TBK m.157 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.157] Başlık: 2. Alacaklının fiili / Bir dava veya def’i yoluyla kesilmiş olan zamanaşımı,
dava süresince tarafların yargılamaya ilişkin her işleminden veya hâkimin her kararından sonra yeniden işlemeye başlar. Zamanaşımı, icra takibiyle kesilmişse, alacağın takibine ilişkin her işlemden sonra yeniden işlemeye başlar. Zamanaşımı, iflas masasına başvurma sebebiyle kesilmişse, iflasa ilişkin hükümlere göre alacağın yeniden istenmesi imkânının doğumundan itibaren yeniden işlemeye başlar.","Özet: ""dava süresince tarafların yargılamaya ilişkin her işleminden veya hâkimin her kararından sonra yeniden işlemeye başlar."" [Kaynak: TBK m.157]",REVISE,,"Özet: Bir dava veya def’i yoluyla kesilmiş olan zamanaşımı, dava süresince tarafların yargılamaya ilişkin her işleminden veya hâkimin her kararından sonra yeniden işlemeye başlar. Zamanaşımı, icra takibiyle kesilmişse, alacağın takibine ilişkin her işlemden sonra yeniden işlemeye başlar. Zamanaşımı, iflas masasına başvurma sebebiyle kesilmişse, iflasa ilişkin hükümlere göre alacağın yeniden istenmesi imkânının doğumundan itibaren yeniden işlemeye başlar. [Kaynak: TBK m.157]",
41,4d5591e81ce85c84,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:204:tpl:2,train_pending_review,,,,,TBK m.204 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.204] Başlık: H. Özel hükümlerin / Mirasın paylaşılması ve rehinli taşınmazların devri
konusundaki borcun üstlenilmesine ilişkin özel hükümler saklıdır. ÜÇÜNCÜ AYIRIM Sözleşmenin Devri ve Sözleşmeye Katılma","Madde metni şu kuralı içerir: ""konusundaki borcun üstlenilmesine ilişkin özel hükümler saklıdır. ÜÇÜNCÜ AYIRIM Sözleşmenin Devri ve Sözleşmeye Katılma"" [Kaynak: TBK m.204]",REVISE,,Madde metni şu kuralı içerir: Mirasın paylaşılması ve rehinli taşınmazların devri konusundaki borcun üstlenilmesine ilişkin özel hükümler saklıdır. [Kaynak: TBK m.204],
42,4d5d35cc26c14894,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:343:tpl:1,train_pending_review,,,,,TBK m.343'e göre temel kural nedir?,"[Kaynak: TBK m.343] Başlık: I. Genel olarak / Kira sözleşmelerinde kira bedelinin belirlenmesi
dışında, kiracı aleyhine değişiklik yapılamaz. II. Belirlenmesi 2 [3] [4]","TBK m.343 metnine göre: ""dışında, kiracı aleyhine değişiklik yapılamaz. II."" [Kaynak: TBK m.343]",REVISE,,"TBK m.343 metnine göre: ""Kira sözleşmelerinde kira bedelinin belirlenmesi dışında, kiracı aleyhine değişiklik yapılamaz."" [Kaynak: TBK m.343]",
43,4d62a1ebacd2882d,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:89:tpl:1,train_pending_review,,,,,TBK m.89'e göre temel kural nedir?,"[Kaynak: TBK m.89] Başlık: B. İfa yeri / Borcun ifa yeri, tarafların açık veya örtülü iradelerine
göre belirlenir. Aksine bir anlaşma yoksa, aşağıdaki hükümler uygulanır; 1. Para borçları, alacaklının ödeme zamanındaki yerleşim yerinde, 2. Parça borçları, sözleşmenin kurulduğu sırada borç konusunun bulunduğu yerde, 3. Bunların dışındaki bütün borçlar, doğumları sırasında borçlunun yerleşim yerinde, ifa edilir. Alacaklının yerleşim yerinde ifası gereken bir borcun doğumundan sonra alacaklının yerleşim yerini değiştirmesi sebebiyle ifa önemli ölçüde güçleşmişse borç, alacaklının önceki yerleşim yerinde ifa edilebilir. C. İfa zamanı","TBK m.89 metnine göre: ""göre belirlenir. Aksine bir anlaşma yoksa, aşağıdaki hükümler uygulanır; 1."" [Kaynak: TBK m.89]",REVISE,,"TBK m.89 metnine göre: ""Borcun ifa yeri, tarafların açık veya örtülü iradelerine göre belirlenir. Aksine bir anlaşma yoksa, aşağıdaki hükümler uygulanır; 1. Para borçları, alacaklının ödeme zamanındaki yerleşim yerinde, 2. Parça borçları, sözleşmenin kurulduğu sırada borç konusunun bulunduğu yerde, 3. Bunların dışındaki bütün borçlar, doğumları sırasında borçlunun yerleşim yerinde, ifa edilir. Alacaklının yerleşim yerinde ifası gereken bir borcun doğumundan sonra alacaklının yerleşim yerini değiştirmesi sebebiyle ifa önemli ölçüde güçleşmişse borç, alacaklının önceki yerleşim yerinde ifa edilebilir."" [Kaynak: TBK m.89]",
44,4d8d80494571fd4e,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:392:tpl:1,train_pending_review,,,,,TBK m.392'e göre temel kural nedir?,"[Kaynak: TBK m.392] Başlık: D. Geri verme zamanı / Ödüncün geri verilmesi konusunda belirli bir gün ya da
bildirim süresi veya borcun geri istendiği anda muaccel olacağı kararlaştırılmamışsa ödünç alan, ilk istemden başlayarak altı hafta geçmedikçe ödüncü geri vermekle yükümlü değildir. ALTINCI BÖLÜM Hizmet Sözleşmeleri BİRİNCİ AYIRIM Genel Hizmet Sözleşmesi","TBK m.392 metnine göre: ""bildirim süresi veya borcun geri istendiği anda muaccel olacağı kararlaştırılmamışsa ödünç alan, ilk istemden başlayarak altı hafta geçmedikçe ödüncü geri vermekle yükümlü değildir."" [Kaynak: TBK m.392]",REVISE,,"TBK m.392 metnine göre: ""Ödüncün geri verilmesi konusunda belirli bir gün ya da bildirim süresi veya borcun geri istendiği anda muaccel olacağı kararlaştırılmamışsa ödünç alan, ilk istemden başlayarak altı hafta geçmedikçe ödüncü geri vermekle yükümlü değildir."" [Kaynak: TBK m.392]",
45,4da3b5ff012ee5bf,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:560:tpl:4,train_pending_review,,,,,TBK m.560 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.560] Başlık: D. Kıymetli evrak konusunda havale / Kıymetli evraka bağlanmış alacağın, hâmile
ödenmesi amacıyla yapılan yazılı havaleler hakkında, bu bölüm hükümleri uygulanır. Bu durumda havale ödeyicisi karşısında her hamil, havale alıcısı sayılır. Buna karşılık, havale eden ile havale alıcısı arasındaki ilişkiye özgü haklar, sadece alacağı devreden ile devralan arasında doğmuş olur. Çekler ve poliçe benzeri havaleler hakkındaki özel hükümler saklıdır. ONDÖRDÜNCÜ BÖLÜM Saklama Sözleşmeleri A. Genel saklama sözleşmesi","Doğrudan metin dayanağı: ""ödenmesi amacıyla yapılan yazılı havaleler hakkında, bu bölüm hükümleri uygulanır."" [Kaynak: TBK m.560]",REVISE,,"Doğrudan metin dayanağı: ""Kıymetli evraka bağlanmış alacağın, hâmile ödenmesi amacıyla yapılan yazılı havaleler hakkında, bu bölüm hükümleri uygulanır. Bu durumda havale ödeyicisi karşısında her hamil, havale alıcısı sayılır. Buna karşılık, havale eden ile havale alıcısı arasındaki ilişkiye özgü haklar, sadece alacağı devreden ile devralan arasında doğmuş olur. Çekler ve poliçe benzeri havaleler hakkındaki özel hükümler saklıdır."" [Kaynak: TBK m.560]",
46,4dcb50c8b76c9175,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:45:tpl:1,train_pending_review,,,,,TBK m.45'e göre temel kural nedir?,"[Kaynak: TBK m.45] Başlık: Temsilci, yetkisinin sona ermiş olduğunu bilmediği sürece,
temsil olunan veya halefleri, temsilcinin yapmış olduğu hukuki işlemlerin sonuçlarıyla bağlıdırlar. Bu kural, üçüncü kişilerin yetkinin sona ermiş olduğunu bildikleri durumlarda uygulanmaz. II. Yetkisiz temsil","TBK m.45 metnine göre: ""temsil olunan veya halefleri, temsilcinin yapmış olduğu hukuki işlemlerin sonuçlarıyla bağlıdırlar."" [Kaynak: TBK m.45]",REVISE,,"TBK m.45 metnine göre: ""Temsilci, yetkisinin sona ermiş olduğunu bilmediği sürece, temsil olunan veya halefleri, temsilcinin yapmış olduğu hukuki işlemlerin sonuçlarıyla bağlıdırlar. Bu kural, üçüncü kişilerin yetkinin sona ermiş olduğunu bildikleri durumlarda uygulanmaz."" [Kaynak: TBK m.45]",
47,4dd696d45f50d45d,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:436:tpl:3,train_pending_review,,,,,TBK m.436 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.436] Başlık: İşverenin ödeme güçsüzlüğüne düşmesi hâlinde işçi,
sözleşmeden doğan hakları uygun bir süre içinde işveren tarafından güvenceye bağlanmazsa, sözleşmeyi derhâl feshedebilir.","Özet: ""sözleşmeden doğan hakları uygun bir süre içinde işveren tarafından güvenceye bağlanmazsa, sözleşmeyi derhâl feshedebilir."" [Kaynak: TBK m.436]",REVISE,,"Özet: İşverenin ödeme güçsüzlüğüne düşmesi hâlinde işçi, sözleşmeden doğan hakları uygun bir süre içinde işveren tarafından güvenceye bağlanmazsa, sözleşmeyi derhâl feshedebilir. [Kaynak: TBK m.436]",
48,4dd88d7955a8feeb,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:444:tpl:3,train_pending_review,,,,,TBK m.444 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.444] Başlık: 1. Koşulları / Fiil ehliyetine sahip olan işçi, işverene karşı,
sözleşmenin sona ermesinden sonra herhangi bir biçimde onunla rekabet etmekten, özellikle kendi hesabına rakip bir işletme açmaktan, başka bir rakip işletmede çalışmaktan veya bunların dışında, rakip işletmeyle başka türden bir menfaat ilişkisine girişmekten kaçınmayı yazılı olarak üstlenebilir. Rekabet yasağı kaydı, ancak hizmet ilişkisi işçiye müşteri çevresi veya üretim sırları ya da işverenin yaptığı işler hakkında bilgi edinme imkânı sağlıyorsa ve aynı zamanda bu bilgilerin kullanılması, işverenin önemli bir zararına sebep olacak nitelikteyse geçerlidir.","Özet: ""sözleşmenin sona ermesinden sonra herhangi bir biçimde onunla rekabet etmekten, özellikle kendi hesabına rakip bir işletme açmaktan, başka bir rakip işletmede çalışmaktan veya bunların dışında, rakip işletmeyle başka türden bir menfaat ilişkisine girişmekten kaçınmayı yazılı olarak üstlenebilir."" [Kaynak: TBK m.444]",REVISE,,"Özet: Fiil ehliyetine sahip olan işçi, işverene karşı, sözleşmenin sona ermesinden sonra herhangi bir biçimde onunla rekabet etmekten, özellikle kendi hesabına rakip bir işletme açmaktan, başka bir rakip işletmede çalışmaktan veya bunların dışında, rakip işletmeyle başka türden bir menfaat ilişkisine girişmekten kaçınmayı yazılı olarak üstlenebilir. Rekabet yasağı kaydı, ancak hizmet ilişkisi işçiye müşteri çevresi veya üretim sırları ya da işverenin yaptığı işler hakkında bilgi edinme imkânı sağlıyorsa ve aynı zamanda bu bilgilerin kullanılması, işverenin önemli bir zararına sebep olacak nitelikteyse geçerlidir. [Kaynak: TBK m.444]",
49,4e0319ef964d3abf,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:151:tpl:2,train_pending_review,,,,,TBK m.151 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.151] Başlık: V. Sürelerin hesaplanması / Süreler hesaplanırken zamanaşımının başladığı gün
sayılmaz ve zamanaşımı ancak sürenin son günü de hak kullanılmaksızın geçince gerçekleşmiş olur. Zamanaşımı sürelerinin hesaplanmasında da, borçların ifasındaki sürelerin hesaplanmasına ilişkin hükümler uygulanır.","Madde metni şu kuralı içerir: ""sayılmaz ve zamanaşımı ancak sürenin son günü de hak kullanılmaksızın geçince gerçekleşmiş olur."" [Kaynak: TBK m.151]",REVISE,,"Madde metni şu kuralı içerir: Süreler hesaplanırken zamanaşımının başladığı gün sayılmaz ve zamanaşımı ancak sürenin son günü de hak kullanılmaksızın geçince gerçekleşmiş olur. Zamanaşımı sürelerinin hesaplanmasında da, borçların ifasındaki sürelerin hesaplanmasına ilişkin hükümler uygulanır. [Kaynak: TBK m.151]",
50,4e2eb3e1dac2e540,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:392:tpl:2,train_pending_review,,,,,TBK m.392 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.392] Başlık: D. Geri verme zamanı / Ödüncün geri verilmesi konusunda belirli bir gün ya da
bildirim süresi veya borcun geri istendiği anda muaccel olacağı kararlaştırılmamışsa ödünç alan, ilk istemden başlayarak altı hafta geçmedikçe ödüncü geri vermekle yükümlü değildir. ALTINCI BÖLÜM Hizmet Sözleşmeleri BİRİNCİ AYIRIM Genel Hizmet Sözleşmesi","Madde metni şu kuralı içerir: ""bildirim süresi veya borcun geri istendiği anda muaccel olacağı kararlaştırılmamışsa ödünç alan, ilk istemden başlayarak altı hafta geçmedikçe ödüncü geri vermekle yükümlü değildir."" [Kaynak: TBK m.392]",REVISE,,"Madde metni şu kuralı içerir: Ödüncün geri verilmesi konusunda belirli bir gün ya da bildirim süresi veya borcun geri istendiği anda muaccel olacağı kararlaştırılmamışsa ödünç alan, ilk istemden başlayarak altı hafta geçmedikçe ödüncü geri vermekle yükümlü değildir. [Kaynak: TBK m.392]",
51,4e48345716891fac,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:379:tpl:2,train_pending_review,,,,,TBK m.379 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.379] Başlık: A. Tanımı / Kullanım ödüncü sözleşmesi, ödünç verenin bir şeyin
karşılıksız olarak kullanılmasını ödünç alana bırakmayı ve ödünç alanın da o şeyi kullandıktan sonra geri vermeyi üstlendiği sözleşmedir. B. Hükümleri","Madde metni şu kuralı içerir: ""karşılıksız olarak kullanılmasını ödünç alana bırakmayı ve ödünç alanın da o şeyi kullandıktan sonra geri vermeyi üstlendiği sözleşmedir."" [Kaynak: TBK m.379]",REVISE,,"Madde metni şu kuralı içerir: Kullanım ödüncü sözleşmesi, ödünç verenin bir şeyin karşılıksız olarak kullanılmasını ödünç alana bırakmayı ve ödünç alanın da o şeyi kullandıktan sonra geri vermeyi üstlendiği sözleşmedir. [Kaynak: TBK m.379]",
